Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1874        2        3    99.9%          127       3072
    1357        0        1   100.0%          127       3072
    1883        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1321        0        1   100.0%          127       3072
    1333        0        1   100.0%          127       3072
    1358        2        3    99.9%          127       3072
    1335        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1334        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1871        1        3    99.9%          127       3072
    1857        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1875        2        3    99.9%          127       3072
    1332        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1881        0        3   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1826        2        3    99.9%          127       3072
    1848        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1318        0        1   100.0%          127       3072
    1337        2        3    99.9%          127       3072
    1336        0        1   100.0%          127       3072
    1313        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1452        0        1   100.0%          127       3072
    1852        0        3   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1844        0        6   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1319        2        3    99.8%          127       3072
    1355        0        1   100.0%          127       3072
    1865        0        1   100.0%          127       3072
    1320        0        1   100.0%          127       3072
    1848        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1357        0        1   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1336        2        3    99.9%          127       3072
    1336        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1855        2        3    99.9%          127       3072
    1846        0        1   100.0%          127       3072
    1834        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1848        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1834        2        3    99.9%          127       3072
    1851        0        1   100.0%          127       3072
    1333        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1841        0        1   100.0%          127       3072
    1334        0        3   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1321        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1318        0        3   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1336        0        3   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1635        0        1   100.0%          127       3072
    1361        0        1   100.0%          127       3072
    1848        2        3    99.9%          127       3072
    1357        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1353        0        1   100.0%          127       3072
    1858        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1825        2        3    99.9%          127       3072
    1338        0        1   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1340        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1337        0        1   100.0%          127       3072
    1752        0        1   100.0%          127       3072
    1353        0        6   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1873        2        3    99.9%          127       3072
    1335        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1363        0        3   100.0%          127       3072
    1338        0        1   100.0%          127       3072
    1361        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1849        2        3    99.9%          127       3072
    1857        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1828        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1333        2        3    99.9%          127       3072
    1876        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1866        0        1   100.0%          127       3072
    1333        2        3    99.9%          127       3072
    1851        0        1   100.0%          127       3072
    1829        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1338        0        1   100.0%          127       3072
    1835        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1867        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1849        2        3    99.9%          127       3072
    1363        0        1   100.0%          127       3072
    1848        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1872        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1871        2        3    99.9%          127       3072
    1833        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1838        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    6425        0       21   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1862        0       14   100.0%          127       3072
    1598        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1639        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1876        0        3   100.0%          127       3072
    1357        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1334        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1848        2        3    99.9%          127       3072
    1831        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1857        2        2    99.9%          127       3072
    1879        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1859        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1358        0        6   100.0%          127       3072
    1511        0        1   100.0%          127       3072
    1338        0        1   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1865        0        1   100.0%          127       3072
    1872        0        1   100.0%          127       3072
    1719        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1875        0        3   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1848        0        1   100.0%          127       3072
    1855        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1849        0        3   100.0%          127       3072
    1882        0        2   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1842        0        7   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1836        0        3   100.0%          127       3072
    1333        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1850        2        3    99.9%          127       3072
    1871        0        1   100.0%          127       3072
    1318        0        1   100.0%          127       3072
    1824        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1334        0        3   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1812        2        3    99.9%          127       3072
    1875        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1832        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1864        0        1   100.0%          127       3072
    1824        0        1   100.0%          127       3072
    1332        2        3    99.9%          127       3072
    1856        0        1   100.0%          127       3072
    1826        0        1   100.0%          127       3072
    1344        0        2   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1357        0        3   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1351        0        3   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1357        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1358        2        3    99.9%          127       3072
    1873        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1361        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1336        2        3    99.9%          127       3072
    1874        0        1   100.0%          127       3072
    3953        0        4   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1359        0       10   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1353        0        6   100.0%          127       3072
    1848        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1867        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1388        0        3   100.0%          127       3072
    1350        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1879        0        1   100.0%          127       3072
    1316        2        3    99.8%          127       3072
    1829        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1814        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1350        0        3   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1338        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1362        2        3    99.9%          127       3072
    1332        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1338        0        2   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1855        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1332        0        3   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1855        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1317        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1830        2        3    99.9%          127       3072
    1356        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1861        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1828        2        3    99.9%          127       3072
    1836        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1337        2        3    99.9%          127       3072
    1850        0        1   100.0%          127       3072
    1835        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1858        0        6   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1829        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1872        2        3    99.9%          127       3072
    1857        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1355        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1838        0        1   100.0%          127       3072
    1646        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1826        0        1   100.0%          127       3072
    1334        2        3    99.9%          127       3072
    1856        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1835        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1873        2        1    99.9%          127       3072
    1364        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1360        0        3   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1334        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1592        0        1   100.0%          127       3072
    1875        0        3   100.0%          127       3072
    1855        0        1   100.0%          127       3072
    1815        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1318        0        1   100.0%          127       3072
    1853        2        3    99.9%          127       3072
    1874        0        1   100.0%          127       3072
    1483        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1333        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1331        2        3    99.8%          127       3072
    1853        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1869        2        3    99.9%          127       3072
    1854        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1337        0        1   100.0%          127       3072
    1707        2        3    99.9%          127       3072
    1334        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1876        0        6   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1855        0        1   100.0%          127       3072
    1334        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1828        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1854        2        3    99.9%          127       3072
    1847        0        1   100.0%          127       3072
    1338        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1827        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1813        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1829        2        3    99.9%          127       3072
    1848        0        1   100.0%          127       3072
    1517        0        1   100.0%          127       3072
    1827        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1849        2        3    99.9%          127       3072
    1851        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1361        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1852        0        3   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1852        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1851        0        3   100.0%          127       3072
    1357        0        1   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1316        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1673        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1351        2        3    99.9%          127       3072
    1872        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1342        0        2   100.0%          127       3072
    1358        0        1   100.0%          127       3072
    1849        2        3    99.9%          127       3072
    1851        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1340        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1872        0        1   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1849        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1356        1        3    99.9%          127       3072
    1416        0        1   100.0%          127       3072
    1321        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1845        0        6   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1334        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1709        2        3    99.9%          127       3072
    1339        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1356        0        1   100.0%          127       3072
    1846        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1331        2        3    99.8%          127       3072
    1841        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1852        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1833        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1872        0        1   100.0%          127       3072
    1362        2        3    99.9%          127       3072
    1854        0        1   100.0%          127       3072
    1825        0        1   100.0%          127       3072
    1339        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1848        0        1   100.0%          127       3072
    1334        0        1   100.0%          127       3072
    1835        0        1   100.0%          127       3072
    1333        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1353        0        3   100.0%          127       3072
    1361        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1363        0        1   100.0%          127       3072
    1335        2        1    99.9%          127       3072
    1848        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1354        2        3    99.9%          127       3072
    1359        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1521        0        1   100.0%          127       3072
    1878        0        1   100.0%          127       3072
    1342        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1364        0        2   100.0%          127       3072
    1362        0        1   100.0%          127       3072
    1845        2        3    99.9%          127       3072
    1864        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1341        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1478        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1880        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1876        0        6   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1840        0        1   100.0%          127       3072
    1871        0        1   100.0%          127       3072
    1339        2        3    99.9%          127       3072
    1857        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1856        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1857        0        1   100.0%          127       3072
    1364        0        1   100.0%          127       3072
    1846        2        3    99.9%          127       3072
    1332        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1875        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1653        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1332        0        1   100.0%          127       3072
    1876        1        3    99.9%          127       3072
    1836        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1360        0        1   100.0%          127       3072
    1331        0        1   100.0%          127       3072
    1360        0        3   100.0%          127       3072
    1836        0        1   100.0%          127       3072
    1853        0        1   100.0%          127       3072
    1854        0        1   100.0%          127       3072
    1871        2        3    99.9%          127       3072
    1848        0        1   100.0%          127       3072
    1897        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1353        0        1   100.0%          127       3072
    1830        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1335        0        1   100.0%          127       3072
    1874        0        1   100.0%          127       3072
    1848        2        3    99.9%          127       3072
    1342        0        1   100.0%          127       3072
    1868        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1336        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1851        0        1   100.0%          127       3072
    1873        0        1   100.0%          127       3072
    1877        0        1   100.0%          127       3072
    1847        0        1   100.0%          127       3072
    1839        2        3    99.9%          127       3072
    1877        0        1   100.0%          127       3072
    1359        0        1   100.0%          127       3072
    1876        0        1   100.0%          127       3072
    1831        0        1   100.0%          127       3072
    1850        0        1   100.0%          127       3072
    1365        0        1   100.0%          128       3072
    1853        0        1   100.0%          128       3072
    1336        0        1   100.0%          128       3072
    1357        0        1   100.0%          128       3072
    1872        0        6   100.0%          128       3072
    1877        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1836        0        1   100.0%          128       3072
    1877        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1680        0        1   100.0%          128       3072
    1871        0        1   100.0%          128       3072
    1364        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1329        2        3    99.8%          128       3072
    1362        0        1   100.0%          128       3072
    1826        0        1   100.0%          128       3072
    1533        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1336        0        1   100.0%          128       3072
    1868        0        1   100.0%          128       3072
    1847        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1868        0        1   100.0%          128       3072
    1847        0        1   100.0%          128       3072
    1869        2        3    99.9%          128       3072
    1339        0        1   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1836        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1851        2        2    99.9%          128       3072
    1851        0        1   100.0%          128       3072
    1836        0        1   100.0%          128       3072
    1828        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1337        0        3   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1356        0        1   100.0%          128       3072
    1870        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1855        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1861        0        1   100.0%          128       3072
    1360        0        1   100.0%          128       3072
    1852        0        1   100.0%          128       3072
    1873        2        3    99.9%          128       3072
    1857        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1362        0        1   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1356        0        1   100.0%          128       3072
    1836        0        1   100.0%          128       3072
    1336        0        1   100.0%          128       3072
    1848        0        1   100.0%          128       3072
    1335        0        1   100.0%          128       3072
    1360        0        1   100.0%          128       3072
    1492        2        3    99.9%          128       3072
    1342        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1332        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1362        1        3    99.9%          128       3072
    1339        0        1   100.0%          128       3072
    1856        0        1   100.0%          128       3072
    1871        0        1   100.0%          128       3072
    1333        0        1   100.0%          128       3072
    1836        0        6   100.0%          128       3072
    1336        0        1   100.0%          128       3072
    1333        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1359        0        1   100.0%          128       3072
    1826        0        1   100.0%          128       3072
    1335        0        1   100.0%          128       3072
    1836        0        1   100.0%          128       3072
    1868        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1879        0        1   100.0%          128       3072
    1573        2        3    99.9%          128       3072
    1829        0        1   100.0%          128       3072
    1838        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1836        0        1   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1878        0        1   100.0%          128       3072
    1360        0        1   100.0%          128       3072
    1873        0        1   100.0%          128       3072
    1330        0        1   100.0%          128       3072
    1869        2        3    99.9%          128       3072
    1359        0        1   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1363        0        1   100.0%          128       3072
    1873        0        1   100.0%          128       3072
    1872        2        3    99.9%          128       3072
    1836        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1358        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1321        0        1   100.0%          128       3072
