Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
       0        0        0    -nan%           39       3158
      21        0        0   100.0%           39       3158
       3        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1356        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     986        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1364        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1428        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1927        0        3   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1358        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     370        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1343        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       7        0        0   100.0%           39       3158
      21        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       7        0        0   100.0%           39       3158
    1415        0        0   100.0%           39       3158
     982        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
     356        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     372        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     372        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1408        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     938        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
     901        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1777        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
     513        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     973        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1424        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    2308        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     994        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
     465        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     461        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1367        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     370        0        0   100.0%           39       3158
    1373        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     990        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       4        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     824        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1423        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     986        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
     871        0        0   100.0%           39       3158
    1783        0        3   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1000        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        2        0     0.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1363        0        1   100.0%           39       3158
     494        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
